ID,Cluster
G008226,0
G003080,1
G002447,1
G006822,1
G004994,1
G006521,1
G005803,1
G003658,1
G010960,0
G011532,0
G003173,1
G001224,0
G011289,0
G004167,1
G000545,0
G001205,0
G011360,0
G008410,0
G013017,0
G002638,1
G009170,0
G009249,0
G011890,0
G011682,0
G006759,1
G012464,0
G000878,0
G011589,0
G000197,0
G005169,1
G003384,1
G004380,1
G009850,0
G013075,0
G002998,1
G003909,1
G002572,1
G013200,0
G006497,1
G012336,0
G013398,0
G009620,0
G005722,1
G006444,1
G004970,1
G006965,1
G006815,1
G006480,1
G004712,1
G004164,1
G007071,1
G007810,0
G011500,0
G002683,1
G008284,0
G002509,1
G003648,1
G001511,0
G004315,1
G009002,0
G010453,0
G005357,1
G006640,1
G005973,1
G001245,0
G007614,0
G011632,0
G012603,0
G004122,1
G012195,0
G004996,1
G011317,0
G007713,0
G001877,0
G008541,0
G005263,1
G000255,0
G007459,0
G004512,1
G008830,0
G005160,1
G013495,0
G012636,0
G000760,0
G005482,1
G000655,0
G005298,1
G012639,0
G005813,0
G005289,1
G002893,1
G003402,1
G005637,1
G001421,0
G003045,1
G002831,1
G009664,1
G000329,0
G009707,1
G000254,0
G012885,0
G006160,1
G005324,1
G011850,0
G004378,1
G006023,1
G005093,1
G008822,0
G005378,1
G003020,1
G003030,1
G007667,1
G002637,1
G012554,0
G009082,0
G001132,0
G003019,1
G002946,1
G003660,1
G010540,0
G011451,0
G011259,0
G008305,0
G002664,1
G013086,0
G005379,1
G007781,0
G001363,0
G007804,0
G005534,1
G003482,1
G010497,0
G006256,1
G011653,0
G008422,0
G012112,0
G005113,1
G005941,1
G011223,0
G008894,1
G009672,0
G002881,1
G005840,1
G003382,1
G011963,0
G001303,0
G013536,0
G004958,1
G004837,1
G010157,0
G013524,0
G009103,0
G005721,0
G011607,0
G009163,0
G000943,0
G011655,0
G003236,1
G003258,1
G010804,0
G010566,0
G000177,0
G000436,0
G012692,0
G007050,1
G000309,0
G001566,0
G003965,1
G006728,1
G002136,1
G008638,0
G012548,0
G008794,0
G008247,0
G004978,1
G008266,0
G011692,0
G000596,0
G007537,0
G007073,1
G006831,1
G004626,1
G008810,0
G005333,1
G012147,0
G005352,1
G011884,0
G002624,1
G010964,0
G004573,1
G011264,0
G013081,0
G000232,0
G000180,0
G007214,1
G000738,0
G005884,1
G011514,0
G010451,0
G003866,1
G005866,1
G010386,0
G006058,1
G010732,0
G000110,0
G005706,1
G009691,1
G001322,0
G005936,1
G001996,0
G006496,1
G000756,0
G007536,0
G013407,0
G007817,0
G000801,0
G010803,0
G002087,1
G005502,0
G006201,1
G009097,0
G000070,0
G005368,1
G012415,0
G010145,0
G005683,1
G008463,0
G009677,1
G005171,1
G001681,0
G000378,0
G001470,0
G005962,1
G002604,1
G004182,1
G008611,0
G012434,0
G011090,0
G013520,0
G004506,1
G011008,0
G008019,0
G004231,1
G008604,0
G012956,0
G003092,1
G002727,1
G000478,0
G001330,0
G002284,1
G003733,1
G005031,1
G009220,0
G005874,1
G005558,1
G000752,0
G013449,0
G002301,1
G012027,0
G000874,0
G006621,1
G007949,0
G008178,1
G009352,1
G012492,0
G004565,1
G001546,0
G000740,0
G012237,0
G002684,1
G010951,0
G011125,0
G005122,1
G006985,1
G006796,1
G010461,0
G003519,1
G008049,0
G002355,1
G012064,0
G011489,0
G000774,0
G007289,1
G012786,0
G005201,1
G011298,0
G000642,0
G009610,0
G008138,0
G009614,1
G003204,1
G004310,1
G005205,1
G006250,1
G000866,0
G005517,0
G009162,0
G013549,0
G009133,0
G006924,1
G003486,1
G009887,1
G008972,0
G009612,1
G000963,0
G010417,0
G010586,0
G009626,0
G008198,0
G009996,1
G012631,0
G003310,1
G002167,1
G000364,0
G010926,0
G003724,1
G002826,1
G005134,1
G003598,1
G004727,1
G000547,0
G002941,1
G000472,0
G001642,0
G011538,0
G003339,1
G007533,0
G001173,0
G006984,1
G008958,0
G005274,1
G006673,1
G006086,1
G010111,0
G007337,1
G012281,0
G013219,0
G003365,1
G007476,0
G007689,0
G006725,1
G012226,0
G001411,0
G013095,0
G009124,0
G006667,1
G007633,0
G012502,0
G002695,1
G000816,0
G006501,1
G006763,1
G010267,0
G008064,0
G002132,1
G001798,0
G008286,0
G004576,1
G005191,1
G003123,1
G005854,1
G005366,1
G008622,0
G004276,1
G013230,0
G003090,1
G008727,0
G012114,0
G012081,0
G011864,0
G005254,1
G000238,0
G001533,0
G013465,0
G007857,0
G003411,1
G002832,1
G013022,0
G001536,0
G003880,1
G005303,1
G008041,0
G011570,0
G007986,0
G001300,0
G006740,1
G006274,1
G005500,1
G008797,0
G006935,1
G012319,0
G010425,0
G010313,0
G001481,0
G002794,1
G001602,0
G008480,0
G005092,1
G007068,1
G006805,1
G002330,1
G004257,1
G009531,1
G010150,0
G010283,0
G003662,1
G007931,0
G011369,0
G000556,0
G004826,1
G001164,0
G005681,1
G009320,0
G004716,1
G000398,0
G011098,0
G002507,1
G012578,0
G003837,1
G011960,0
G008761,0
G003011,1
G009750,0
G000724,0
G000301,0
G012002,0
G008495,0
G007329,1
G004295,1
G013482,0
G004186,1
G012850,0
G006955,1
G007625,0
G008980,0
G003143,1
G011319,0
G012842,0
G010692,0
G003206,1
G004956,1
G004583,1
G012954,0
G007368,1
G001434,0
G009403,0
G010238,0
G011225,0
G007434,0
G013493,0
G001153,0
G012457,0
G006966,1
G001213,0
G004504,1
G007056,1
G002413,1
G011732,0
G010821,0
G005895,1
G010400,0
G009360,0
G005428,1
G009001,0
G005495,1
G000666,0
G012887,0
G007217,1
G005995,1
G000643,0
G013215,0
G003768,1
G004273,1
G001003,0
G006124,1
G007732,0
G000787,0
G002858,1
G006113,1
G013103,0
G003203,1
G008994,0
G008501,0
G009839,0
G004188,1
G012632,0
G012595,0
G004825,1
G007700,0
G006068,1
G002906,1
G004627,1
G007948,0
G000997,0
G008626,0
G007291,1
G007247,1
G010209,0
G006409,1
G006251,1
G008690,0
G005524,0
G009506,0
G006276,1
G012654,0
G000157,0
G011181,0
G003086,1
G013225,0
G001553,0
G011862,0
G008373,0
G009262,0
G003796,1
G000496,0
G010442,0
G002322,1
G000913,0
G012532,0
G000152,0
G008388,0
G010849,0
G009981,1
G012353,0
G001739,0
G003002,1
G012682,0
G009129,0
G008827,0
G006962,1
G012877,0
G012544,0
G008917,0
G002884,1
G003721,1
G007128,1
G012596,0
G012292,0
G007924,0
G005472,1
G009869,1
G009239,0
G002277,1
G004824,1
G006801,1
G004705,1
G012428,0
G004462,1
G000344,0
G008397,0
G004137,1
G010292,0
G003189,1
G004523,1
G002224,0
G004197,1
G002585,1
G007586,0
G006859,1
G008216,0
G005082,1
G011576,0
G009213,0
G008499,0
G009031,1
G007439,0
G013067,0
G007367,1
G011645,0
G007460,0
G004735,1
G008778,0
G001466,0
G004594,1
G002235,1
G003566,1
G003904,1
G005841,1
G000284,0
G013247,0
G007751,0
G012591,0
G006176,1
G009814,0
G012832,0
G004152,1
G009508,0
G005939,1
G009608,0
G008732,0
G009966,1
G002122,0
G011440,0
G012431,0
G008522,0
G013270,0
G005013,1
G005860,1
G011228,0
G008551,0
G003162,1
G002631,1
G005062,1
G012167,0
G009550,0
G012834,0
G001204,0
G009762,1
G013091,0
G007169,1
G000617,0
G001927,0
G003115,1
G002642,1
G011568,0
G012825,0
G007482,0
G002563,1
G008889,0
G003735,1
G002729,1
G006313,1
G005729,1
G013327,0
G011331,0
G012048,0
G012778,0
G002127,1
G009427,0
G011773,0
G001358,0
G009113,0
G000806,0
G004695,1
G007887,0
G010347,0
G001591,0
G008127,0
G003141,1
G004281,1
G005339,1
G010764,0
G000567,0
G009676,0
G000548,0
G007119,1
G011061,0
G013223,0
G000027,0
G001068,0
G003919,1
G004487,1
G006605,1
G005530,0
G006679,1
G005399,1
G009870,1
G006189,1
G010375,0
G011248,0
G001222,0
G009153,0
G002549,1
G013539,0
G000438,0
G010898,0
G007508,0
G012098,0
G013009,0
G005270,1
G001862,0
G002700,1
G009282,0
G009963,1
G008833,0
G002482,1
G008205,0
G012050,0
G002707,1
G012076,0
G000327,0
G005136,1
G006734,1
G005326,1
G002500,1
G001005,0
G006958,1
G002612,1
G013106,0
G008444,0
G008697,0
G006837,1
G004012,1
G012789,0
G000535,0
G003771,1
G003961,1
G007888,0
G009582,0
G011649,0
G000586,0
G011768,0
G009931,0
G007132,1
G010125,0
G008317,0
G005800,1
G013328,0
G009667,1
G000492,0
G011534,0
G010502,0
G006933,1
G010908,0
G008966,0
G008139,0
G006465,1
G008904,0
G011205,0
G003549,1
G013315,0
G004916,1
G007041,1
G001917,0
G003186,1
G007880,0
G006713,1
G001911,0
G004035,1
G008447,0
G007145,1
G001134,0
G009301,0
G005081,1
G002519,0
G010257,0
G001318,0
G004369,1
G000122,0
G010934,0
G002450,1
G008255,0
G007326,1
G005663,1
G006081,1
G003616,1
G002602,1
G006569,1
G001523,0
G003485,1
G002174,1
G003284,1
G004555,1
G003606,1
G008597,0
G006430,1
G010681,0
G012871,0
G012969,0
G003769,1
G005078,1
G009782,0
G004039,1
G003503,1
G001408,0
G004632,1
G008355,0
G000241,0
G011880,0
G004936,1
G009057,0
G003614,1
G008406,0
G002580,1
G007891,0
G003270,1
G002110,1
G007603,0
G000009,0
G001868,0
G005551,1
G010074,0
G012685,0
G001870,0
G002522,1
G009417,0
G001821,0
G002411,1
G007026,1
G000052,0
G003889,1
G006638,1
G005188,1
G009585,0
G003578,1
G004566,1
G006726,1
G009277,0
G008863,0
G011764,0
G006392,1
G002119,0
G001859,0
G003780,1
G013550,0
G004962,1
G002810,1
G013589,0
G000499,0
G010250,0
G013189,0
G000812,0
G005199,1
G005073,1
G000426,0
G004285,1
G009718,1
G000171,0
G000229,0
G008360,0
G010870,0
G002742,1
G005138,1
G012505,0
G006157,1
G007890,0
G012660,0
G009059,0
G002922,1
G006002,1
G005719,1
G009744,0
G005584,0
G012045,0
G003654,1
G004324,1
G012513,0
G001129,0
G010745,0
G002332,1
G002209,1
G009927,1
G013334,0
G001707,0
G007451,0
G003154,1
G009606,0
G011188,0
G007883,0
G010835,0
G011227,0
G006241,1
G004991,1
G007105,1
G002375,1
G006674,1
G001633,0
G009174,0
G002299,1
G010546,0
G004253,1
G008052,0
G002722,1
G007446,0
G006976,1
G005848,1
G010900,0
G010864,0
G008716,0
G009884,0
G011052,0
G001737,0
G010428,0
G010581,0
G005737,1
G006963,1
G009737,0
G010609,0
G009892,1
G011056,0
G010410,0
G005095,1
G002641,1
G010160,0
G008423,0
G009735,0
G006055,1
G009637,0
G009036,0
G011811,0
G002551,1
G008438,0
G011031,0
G007441,0
G000939,0
G006769,1
G011814,0
G012672,0
G006450,1
G013092,0
G006435,1
G004101,1
G004853,1
G007613,0
G002645,1
G012496,0
G009571,0
G003166,1
G003640,1
G007769,0
G005070,1
G012715,0
G007377,1
G006530,1
G008295,0
G007515,0
G004488,1
G002062,1
G004646,1
G008494,0
G002813,1
G013416,0
G012352,0
G003071,1
G012858,0
G002550,1
G010063,1
G007266,1
G007517,0
G000889,0
G010567,0
G012473,0
G004175,1
G007975,0
G012517,0
G001025,0
G013065,0
G004849,1
G008524,0
G008029,0
G013299,0
G001952,0
G009140,0
G000352,0
G011397,0
G000984,0
G005481,1
G011867,0
G006703,1
G004798,1
G008009,0
G003663,1
G013150,0
G009179,0
G006948,1
G004658,1
G006415,1
G007195,1
G008119,0
G003151,1
G008957,0
G008696,0
G004814,1
G008311,0
G008263,0
G005970,1
G013599,0
G010703,0
G005144,1
G002940,1
G008951,0
G010963,0
G004511,1
G001341,0
G013402,0
G001392,0
G009217,0
G007788,0
G010490,0
G011088,0
G010385,0
G010498,0
G008605,0
G006147,1
G006368,1
G001584,0
G001413,0
G003504,1
G012512,0
G002257,0
G012424,0
G010238,0
G006121,1
G002213,1
G005604,1
G002623,1
G009439,0
G006005,1
G005418,1
G004939,1
G010421,0
G003625,1
G003159,1
G004268,1
G012846,0
G013381,0
G000464,0
G001755,0
G012294,0
G011356,0
G005639,1
G008603,0
G006381,1
G003830,1
G009177,0
G000379,0
G003107,1
G004804,1
G001336,0
G012583,0
G001329,0
G002717,1
G012477,0
G008559,0
G007049,1
G005447,1
G009805,0
G012900,0
G007904,0
G009247,0
G001812,0
G006323,1
G008471,0
G008792,0
G010680,0
G001895,0
G010523,0
G004662,1
G012570,0
G009233,0
G007770,0
G007091,1
G006222,1
G008719,0
G001190,0
G005195,1
G007052,1
G010544,0
G008383,0
G007038,1
G009085,0
G003455,1
G000928,0
G009432,1
G007320,1
G006830,1
G008569,0
G008216,0
G008286,0
G008304,0
G006429,1
G008249,0
G009847,0
G011497,0
G004614,1
G003993,1
G006692,1
G013227,0
G007690,0
G007323,1
G001031,0
G008841,0
G002221,1
G003775,1
G010127,0
G011060,0
G013147,0
G012982,0
G007760,0
G001756,0
G003794,1
G010429,0
G010001,1
G004328,1
G012212,0
G000111,0
G013557,0
G010580,0
G012822,0
G007710,0
G012561,0
G005732,1
G002918,1
G005587,1
G011456,0
G013028,0
G006327,1
G013403,0
G010329,0
G001516,0
G013510,0
G013178,0
G012951,0
G012013,0
G002264,1
G004480,1
G004240,1
G012141,0
G012702,0
G000894,0
G001491,0
G011453,0
G001851,0
G010473,0
G012021,0
G000325,0
G001216,0
G009037,0
G002934,1
G013326,0
G004690,1
G012007,0
G010241,0
G012269,0
G013130,0
G005567,0
G001130,0
G000732,0
G002919,1
G008212,0
G003085,1
G006809,1
G007298,1
G004589,1
G004305,1
G005291,1
G002796,1
G008192,0
G007602,0
G000799,0
G006233,1
G000735,0
G008290,0
G002245,1
G000179,0
G009884,0
G010811,0
G001175,0
G008021,0
G008414,0
G009900,0
G001832,0
G011548,0
G000791,0
G011472,0
G007992,0
G001782,0
G003202,1
G000199,0
G006452,1
G012271,0
G004088,1
G007676,0
G005194,1
G000549,0
G003340,1
G013491,0
G008780,0
G001188,0
G008077,0
G007466,0
G008940,0
G002533,1
G008301,0
G002315,1
G010535,0
G010154,0
G011782,0
G012130,0
G007534,0
G012367,0
G007664,0
G000067,0
G005128,1
G004713,1
G005215,1
G003261,1
G007498,0
G011442,0
G005034,1
G009695,1
G002573,1
G010912,0
G010261,0
G000623,0
G001682,0
G006223,1
G000788,0
G003333,1
G009187,0
G006009,1
G010073,0
G012506,0
G010043,1
G008298,0
G000516,0
G000479,0
G004477,1
G011713,0
G006900,1
G001034,0
G012229,0
G002599,1
G001515,0
G006192,1
G010363,0
G007238,1
G005754,1
G009678,0
G012293,0
G005522,1
G001463,0
G007916,0
G001872,0
G011647,0
G007210,1
G009603,0
G007350,1
G004624,1
G009016,0
G004819,1
G000221,0
G011894,0
G008583,0
G002477,1
G004249,1
G010919,0
G013087,0
G011976,0
G006488,1
G008977,0
G011062,0
G005651,0
G012998,0
G010308,0
G008053,0
G013129,0
G002882,1
G001678,0
G006061,1
G000902,0
G013133,0
G000750,0
G002297,1
G008403,0
G011508,0
G008350,0
G012033,0
G010561,0
G006773,1
G011306,0
G007258,1
G002581,1
G007967,0
G013554,0
G010603,0
G004823,1
G009322,0
G008909,0
G005255,1
G000682,0
G013311,0
G003160,1
G012698,0
G002988,1
G004909,1
G001883,0
G009339,0
G001941,0
G003297,1
G003535,1
G005975,1
G003730,1
G000491,0
G005709,1
G001182,0
G001376,0
G005015,1
G000627,0
G004759,1
G009860,0
G010927,0
G010456,0
G004181,1
G010796,0
G008376,0
G002888,1
G004540,1
G010260,0
G006672,1
G006454,1
G001367,0
G002640,1
G013529,0
G005603,0
G012912,0
G005731,1
G007205,1
G005297,1
G011815,0
G002939,1
G002488,1
G012379,0
G005980,1
G004535,1
G009649,0
G007670,0
G007608,0
G011458,0
G009395,0
G011652,0
G012860,0
G006682,1
G005429,1
G005267,1
G010058,1
G011482,0
G001785,0
G007117,1
G000495,0
G008652,0
G008375,0
G002039,0
G004042,1
G002898,1
G009345,0
G009386,0
G009489,0
G002654,1
G009840,0
G002032,0
G005090,1
G000814,0
G007236,1
G006281,1
G013153,0
G001080,0
G002227,1
G013401,0
G013062,0
G010673,0
G003262,1
G005650,1
G003863,1
G002937,1
G007081,1
G003918,1
G011635,0
G000306,0
G004057,1
G013595,0
G003000,1
G009089,0
G001232,0
G002314,1
G011237,0
G009793,0
G012190,0
G004322,1
G004689,1
G006471,1
G011581,0
G007501,0
G012051,0
G003900,1
G003568,1
G005453,1
G008023,0
G012362,0
G011316,0
G004271,1
G004087,1
G006664,1
G011615,0
G000589,0
G003366,1
G002671,1
G005516,0
G012249,0
G012296,0
G002396,1
G005507,0
G002171,1
G013406,0
G008135,1
G008893,1
G013437,0
G011921,0
G005674,1
G002775,1
G007621,0
G006560,1
G008898,0
G005799,1
G005983,1
G005883,1
G009000,0
G008826,0
G002182,1
G010658,0
G001474,0
G006104,1
G010815,0
G009086,0
G008508,0
G000422,0
G002307,1
G000172,0
G003957,1
G005607,0
G013208,0
G001726,0
G010147,0
G013368,0
G011540,0
G000905,0
G003495,1
G008347,0
G009270,0
G007798,0
G007397,1
G011932,0
G002081,0
G007929,0
G012783,0
G007934,0
G012893,0
G010159,0
G007212,1
G004678,1
G006534,1
G005210,1
G002647,1
G003356,1
G009420,0
G013556,0
G010065,1
G006366,1
G011050,0
G002156,1
G010418,0
G007371,1
G012710,0
G007838,0
G003716,1
G008112,0
G010989,0
G011852,0
G003623,1
G004517,1
G007355,1
G001437,0
G000508,0
G005276,1
G005664,1
G005403,1
G005931,1
G002340,1
G009411,0
G004387,1
G011117,0
G007681,0
G011000,0
G000644,0
G001540,0
G001212,0
G010672,0
G013039,0
G006107,1
G005616,1
G012565,0
G001465,0
G001193,0
G003591,1
G009240,1
G006361,1
G011626,0
G006720,1
G000507,0
G012070,0
G008814,0
G013335,0
G009159,1
G001774,0
G000273,0
G011668,0
G003619,1
G002382,1
G007009,1
G012499,0
G004634,1
G000747,0
G007708,0
G003570,1
G013053,0
G006449,1
G005600,1
G010470,0
G012705,0
G001913,0
G008775,0
G000600,0
G003893,1
G005541,0
G001653,0
G008107,0
G001894,0
G010613,0
G006503,1
G004363,1
G005235,1
G000376,0
G001967,0
G003958,1
G012547,0
G005697,1
G001244,0
G012289,0
G011519,0
G008714,0
G000942,0
G009871,0
G003347,1
G002658,1
G007402,1
G009321,0
G005327,1
G010974,0
G006579,1
G002800,0
G004307,1
G010342,0
G007950,0
G007245,1
G000299,0
G002693,1
G003824,1
G009523,0
G007978,0
G002036,0
G004040,1
G010379,0
G010253,0
G001500,0
G003513,1
G009578,0
G008363,0
G006829,1
G007131,1
G010512,0
G008760,0
G004086,1
G000243,0
G012149,0
G001645,0
G007372,1
G009586,1
G005595,1
G011905,0
G013161,0
G005232,1
G002077,1
G004104,1
G007494,0
G005969,1
G011942,0
G011294,0
G003967,1
G009905,1
G005717,0
G010827,0
G006755,1
G009486,0
G008684,0
G011887,0
G004079,1
G007755,0
G002779,1
G004604,1
G004933,1
G001986,0
G003862,1
G007775,0
G000326,0
G013409,0
G006395,1
G010715,0
G004055,1
G002238,1
G005230,1
G004572,1
G007455,0
G001269,0
G000865,0
G004943,1
G002254,1
G006011,1
G006912,1
G009357,0
G006999,1
G000372,0
G010538,0
G007941,0
G000610,0
G004652,1
G011957,0
G011154,0
G000064,0
G010744,0
G002365,1
G007767,0
G007149,1
G003790,1
G010433,0
G005582,1
G008806,0
G005061,1
G007631,0
G012576,0
G000663,0
G010213,0
G009700,0
G002777,1
G004536,1
G007190,1
G010941,0
G005574,1
G006136,1
G004428,1
G005248,1
G002956,1
G003982,1
G007826,0
G002670,1
G003978,1
G000280,0
G010599,0
G007453,0
G005198,1
G010324,0
G013313,0
G004156,1
G009653,0
G004884,1
G005808,1
G003810,1
G009792,1
G004684,1
G009721,1
G012028,0
G011944,0
G005594,1
G010309,0
G006898,1
G004564,1
G008377,0
G008846,0
G008991,0
G001270,0
G002351,1
G001385,0
G008936,0
G005857,1
G000298,0
G008636,0
G012573,0
G011069,0
G009377,1
G002078,0
G008935,0
G011413,0
G002230,1
G002843,1
G002538,1
G000195,0
G011854,0
G007363,1
G006637,1
G007499,0
G004043,1
G006554,1
G005506,0
G006855,1
G006762,1
G005301,1
G011039,0
G000321,0
G007136,1
G001372,0
G000543,0
G002655,1
G009993,0
G003399,1
G008533,0
G009604,1
G010747,0
G010662,0
G012001,0
G000927,0
G000245,0
G007470,0
G008208,0
G000144,0
G005984,1
G008152,0
G002364,1
G010464,0
G000130,0
G001162,0
G009920,1
G009815,1
G005954,1
G000288,0
G008937,0
G005309,1
G008682,0
G001171,0
G012423,0
G008270,0
G006793,1
G010468,0
G001860,0
G010197,0
G009449,0
G006782,1
G009713,0
G003122,1
G008580,0
G001312,0
G001033,0
G008340,0
G009546,0
G006383,1
G007911,0
G000932,0
G000692,0
G012976,0
G006365,1
G001910,0
G012740,0
G013503,0
G000045,0
G003940,1
G007109,1
G004320,1
G002966,1
G003970,1
G012803,0
G012503,0
G012305,0
G007479,0
G006309,1
G004160,1
G003093,1
G011170,0
G007955,0
G005556,1
G003983,1
G009467,0
G006941,1
G001405,0
G003196,1
G009003,0
G012440,0
G009288,0
G000970,0
G011599,0
G006544,1
G002844,1
G002852,1
G006828,1
G012164,0
G005957,1
G010121,0
G011410,0
G004472,1
G009305,0
G013458,0
G001790,0
G011828,0
G002060,1
G007144,1
G008920,0
G001903,0
G004687,1
G008732,0
G008091,0
G004923,1
G006786,1
G012711,0
G000076,0
G002346,1
G006448,1
G008431,0
G008623,0
G004587,1
G001384,0
G009200,0
G008900,0
G012133,0
G001554,0
G005875,1
G008433,0
G011889,0
G006974,1
G010690,0
G005696,1
G002942,1
G013012,0
G009544,0
G007382,1
G011521,0
G001621,0
G011823,0
G007906,0
G010067,0
G011591,0
G006783,1
G012546,0
G009567,0
G001610,0
G003097,1
G002416,1
G010021,1
G002018,0
G002972,1
G001796,0
G003247,1
G000125,0
G001107,0
G001815,0
G013092,0
G008791,0
G002124,1
G013422,0
G013094,0
G010222,0
G004163,1
G002198,1
G004052,1
G001217,0
G007702,0
G000726,0
G000809,0
G010709,0
G011657,0
G004907,1
G011013,0
G013151,0
G003963,1
G011077,0
G002672,1
G001765,0
G010218,0
G000608,0
G008995,0
G009252,0
G003218,1
G005738,1
G008480,0
G002054,0
G003165,1
G010026,1
G010952,0
G012709,0
G001658,0
G008070,0
G008645,0
G002711,1
G013097,0
G007550,0
G004267,1
G006716,1
G000423,0
G005317,1
G008850,0
G002846,1
G004067,1
G012585,0
G005245,1
G001002,0
G004199,1
G002419,0
G003576,1
G006727,1
G003848,1
G000962,0
G012111,0
G012221,0
G001607,0
G000758,0
G005314,1
G002285,1
G008945,0
G004828,1
G012653,0
G000808,0
G003908,1
G007024,1
G001957,0
G009783,0
G011656,0
G002403,1
G012693,0
G001074,0
G006525,1
G012157,0
G006878,1
G008096,0
G010650,0
G011985,0
G010688,0
G011418,0
G001004,0
G007659,0
G013003,0
G007567,0
G013194,0
G005369,1
G011546,0
G006290,1
G009506,0
G012584,0
G010495,0
G000986,0
G010816,0
G006170,1
G010947,0
G007385,1
G009954,1
G013309,0
G013387,0
G002463,1
G000269,0
G007963,0
G003581,1
G000072,0
G000903,0
G011014,0
G002822,1
G012821,0
G000590,0
G009826,0
G009412,0
G010543,0
G011103,0
G013287,0
G003759,1
G006846,1
G002029,0
G008870,0
G011189,0
G005455,1
G012031,0
G011136,0
G009372,0
G009572,1
G002433,1
G004648,1
G008470,0
G011684,0
G000897,0
G011765,0
G001588,0
G006687,1
G001720,0
G006101,1
G003807,1
G008807,0
G013436,0
G003962,1
G009545,0
G007037,1
G012093,0
G000891,0
G012873,0
G004007,1
G004940,1
G013384,0
G009256,0
G005899,1
G010754,0
G013558,0
G010787,0
G000585,0
G003933,1
G001261,0
G009977,0
G000311,0
G001717,0
G006010,1
G002053,1
G009932,0
G004669,1
G004299,1
G006647,1
G003784,1
G001009,0
G007348,1
G011924,0
G013391,0
G008384,0
G012287,0
G004060,1
G008722,0
G000091,0
G001988,0
G012204,0
G011178,0
G007280,1
G011479,0
G013563,0
G012404,0
G012300,0
G002926,1
G009516,1
G008186,0
G005885,1
G002342,1
G012018,0
G010158,0
G000628,0
G009596,0
G007546,0
G009280,0
G004766,1
G005836,1
G000129,0
G011419,0
G009933,1
G004183,1
G007300,1
G006996,1
G002399,1
G012795,0
G001187,0
G010030,1
G013254,0
G005315,1
G004248,1
G006836,1
G001097,0
G006654,1
G001274,0
G005699,1
G009312,0
G008729,0
G006798,1
G006616,1
G003359,1
G007756,0
G000184,0
G010798,0
G006514,1
G004568,1
G006604,1
G011859,0
G001962,0
G004993,1
G004892,1
G008040,0
G005870,1
G013551,0
G006227,1
G010748,0
G010122,0
G001252,0
G003177,1
G003360,1
G012607,0
G009975,1
G011070,0
G012854,0
G007412,1
G007539,0
G001052,0
G008465,0
G004764,1
G007628,0
G001875,0
G007283,1
G009009,1
G010890,0
G004323,1
G005832,1
G011597,0
G009628,1
G009272,0
G012523,0
G013459,0
G004486,1
G008616,0
G003925,1
G013543,0
G012509,0
G010554,0
G007851,0
G011553,0
G003114,1
G003304,1
G001691,0
G010971,0
G005049,1
G009627,0
G003309,1
G001505,0
G001807,0
G003872,0
G003792,1
G013607,0
G009956,1
G001718,0
G002697,1
G001849,0
G004513,1
G010620,0
G006623,1
G003436,1
G011346,0
G000143,0
G013507,0
G006993,1
G010881,0
G009419,0
G001118,0
G001757,0
G000498,0
G006752,1
G000871,0
G003358,1
G009105,0
G007679,0
G000722,0
G000887,0
G008547,0
G013218,0
G011899,0
G008348,0
G008103,0
G012429,0
G010992,0
G000315,0
G012782,0
G010677,0
G004205,1
G005851,1
G006130,1
G005448,1
G003130,1
G001997,0
G011842,0
G003969,1
G012990,0
G000337,0
G012383,0
G011967,0
G009907,1
G002986,1
G004621,1
G006532,1
G011236,0
G003559,1
G013025,0
G003417,1
G000308,0
G013483,0
G011100,0
G000349,0
G005919,1
G012556,0
G007244,1
G013582,0
G004483,1
G008264,0
G009622,0
G006856,1
G011630,0
G010225,0
G002689,1
G011793,0
G001667,0
G007580,0
G005571,0
G000053,0
G009501,0
G006264,1
G001446,0
G009385,0
G009712,1
G001696,0
G001575,0
G010592,0
G004406,1
G001631,0
G012019,0
G001882,0
G005075,1
G005510,0
G012616,0
G009680,0
G009041,0
G010156,0
G005475,1
G000187,0
G005559,1
G007186,1
G013214,0
G011076,0
G006588,1
G001235,0
G009998,1
G003916,1
G000447,0
G000845,0
G005202,1
G012568,0
G011026,0
G002441,1
G003104,1
G007693,0
G004775,1
G006975,1
G006095,1
G002154,1
G005519,0
G012136,0
G005068,1
G012062,0
G011019,0
G011907,0
G000777,0
G008418,0
G013282,0
G006325,1
G004921,1
G012438,0
G009183,1
G013572,0
G010085,0
G003137,1
G012036,0
G005463,1
G003184,1
G013054,0
G007523,0
G011359,0
G003200,1
G010822,0
G001290,0
G013598,0
G005438,1
G010634,0
G007543,0
G001880,0
G012138,0
G009537,0
G005458,1
G002149,1
G004132,1
G001037,0
G008829,0
G000869,0
G004135,1
G000650,0
G006712,1
G000862,0
G009096,0
G000192,0
G008302,0
G006027,1
G001943,0
G004332,1
G012658,0
G008776,0
G007973,0
G011064,0
G010696,0
G012580,0
G002776,1
G004146,1
G012302,0
G002618,1
G002412,1
G001095,0
G006066,1
G001547,0
G004590,1
G006035,1
G009682,0
G006954,1
G003136,1
G003857,1
G013176,0
G006420,1
G003806,1
G012459,0
G010360,0
G007432,0
G006775,1
G012553,0
G000465,0
G001258,0
G002260,1
G005631,1
G008880,1
G006232,1
G007383,1
G010096,0
G011799,0
G001263,0
G012862,0
G007213,1
G000976,0
G010229,0
G005867,1
G009134,0
G006583,1
G002388,1
G012046,0
G005022,1
G007130,1
G011945,0
